word	k	p	sqrt_kp	sum	DF	DFtoWF	CPI	CPIcat
разорвала	0.0529607475207437	0.780793658458695	0.782587744516402	8	7	0.875	0.684764276451851	MediumCPI
гаспадар	0.00252321012141411	0.215585243385336	0.215600008707865	5	2	0.4	0.0862400034831461	VLowCPI
чаго	0.0177670419731989	0.346848428931006	0.347303182295217	18	10	0.555555555555556	0.192946212386232	LowCPI
прышо	0.00623485400595769	0.163764627287889	0.16388327112679	17	6	0.352941176470588	0.0578411545153375	VLowCPI
кажа	0.00598454450564779	0.0303227833652255	0.0309077007225461	103	11	0.106796116504854	0.0033008224072622	VLowCPI
пад	0.0060219734678911	0.110806071279576	0.110969588612658	26	7	0.269230769230769	0.0298764277034079	VLowCPI
лёг	0.00459577014184944	0.29105171170437	0.291087993550473	6	3	0.5	0.145543996775237	VLowCPI
чалавек	0.00366198661104591	0.123365566921217	0.123419906205331	14	4	0.285714285714286	0.0352628303443804	VLowCPI
плачеш	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
чалавече	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
плачу	0.0552537693567997	0.712411966402474	0.714551459939432	12	10	0.833333333333333	0.595459549949527	MediumCPI
таго	0.0104128174172472	0.112941859180503	0.113420854880015	44	12	0.272727272727273	0.0309329604218223	VLowCPI
хоче	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
мех	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
ру	0.00100873366557217	0.0641303966068616	0.0641383295117781	9	1	0.111111111111111	0.00712648105686423	VLowCPI
князь	0.00714282460308129	0.041394298586072	0.0420060459784453	89	12	0.134831460674157	0.00566373653641959	VLowCPI
цябе	0.00651163531418153	0.131867307227385	0.132027982298702	23	7	0.304347826086957	0.0401824293952573	VLowCPI
калода	0.00100527531163896	0.0747483739321664	0.0747551334956681	7	1	0.142857142857143	0.0106793047850954	VLowCPI
пане	0.00608950663910471	0.29094488159296	0.291008601619006	8	4	0.5	0.145504300809503	VLowCPI
чалавека	0.00607018196492491	0.39517094482147	0.39521756380528	5	3	0.6	0.237130538283168	LowCPI
зно	0.00303055797232773	0.150072883742402	0.15010348002756	9	3	0.333333333333333	0.05003449334252	VLowCPI
тая	0.00990332628755097	0.219048294120898	0.219272047987958	19	8	0.421052631578947	0.0923250728370349	VLowCPI
мужык	0.00231904083518223	0.0760423891370118	0.0760777424484979	15	3	0.2	0.0152155484896996	VLowCPI
смог	0.167408573822439	0.873864734830893	0.88975569982458	13	12	0.923076923076923	0.821312953684228	HighCPI
само	0.00567072569316916	0.190074615498157	0.19015918748948	13	5	0.384615384615385	0.0731381490344156	VLowCPI
таксама	0.00608445339144368	0.290792426377888	0.290856074050057	8	4	0.5	0.145428037025028	VLowCPI
гэта	0.0121183831599781	0.394688672610039	0.39487466808734	10	6	0.6	0.236924800852404	LowCPI
мужыка	0.0032139661341299	0.303421093926268	0.303438115301497	4	2	0.5	0.151719057650748	LowCPI
ад	0.0168296359687571	0.291565006513858	0.292050320441986	22	11	0.5	0.146025160220993	VLowCPI
зя	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
дадому	0.0121570165331705	0.290461656980317	0.290715956264425	16	8	0.5	0.145357978132212	VLowCPI
зня	0.00607018196492491	0.39517094482147	0.39521756380528	5	3	0.6	0.237130538283168	LowCPI
сабак	0.00320881423050204	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652843	VLowCPI
куры	0.0695960832482701	0.806224575498609	0.809222887059809	9	8	0.888888888888889	0.719309232942053	MediumCPI
іх	0.00759074205364643	0.225812035489925	0.22593958205022	14	6	0.428571428571429	0.0968312494500942	VLowCPI
выпущу	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
каза	0.0108225941685352	0.421239845575585	0.421378850970334	8	5	0.625	0.263361781856459	LowCPI
сабакі	0.00321396613412932	0.303421093926275	0.303438115301504	4	2	0.5	0.151719057650752	LowCPI
дума	0.010868890448202	0.422281493159879	0.422421344447593	8	5	0.625	0.264013340279746	LowCPI
збан	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
шельма	1.0524527897184	0.99122480785459	1.44574669091525	5	5	1	1.44574669091525	HighCPI
зяла	0.00882657263614739	0.345675064253585	0.345787736091408	9	5	0.555555555555556	0.19210429782856	LowCPI
вады	0.00610826280985135	0.214182536201672	0.214269619144513	12	5	0.416666666666667	0.0892790079768804	VLowCPI
сабою	0.0388473173082484	0.74912679284095	0.750133365351932	7	6	0.857142857142857	0.642971456015942	MediumCPI
прада	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
старая	0.0607655257030283	0.36449248537859	0.369522964119183	57	32	0.56140350877193	0.207451488628313	LowCPI
соль	0.0282492107929451	0.343863366626305	0.345021786004886	29	16	0.551724137931034	0.190356847450971	LowCPI
забывается	0.00117474269373399	0.0968050633667714	0.096812190936065	6	1	0.166666666666667	0.0161353651560108	VLowCPI
попался	0.646858835542546	0.94308644556255	1.14360762367311	21	20	0.952380952380952	1.08915011778392	HighCPI
бирюк	0.00478306556301538	0.0618746215297398	0.0620592177329738	39	7	0.179487179487179	0.0111388339520722	VLowCPI
кое	0.0799731855375677	0.565936584991518	0.571559208338811	33	24	0.727272727272727	0.415679424246408	LowCPI
глухую	0.0277239145718675	0.623619811669597	0.624235760707453	9	7	0.777777777777778	0.485516702772463	MediumCPI
сторону	0.154404756716904	0.497214062470774	0.520636776280256	84	55	0.654761904761905	0.340893127326358	LowCPI
охотники	0.0107173312944514	0.144999088710316	0.14539462478681	34	11	0.323529411764706	0.0470394374310267	VLowCPI
пришлось	0.164927588489239	0.705720964804223	0.724736634653637	37	30	0.810810810810811	0.587624298367814	MediumCPI
бирюку	0.843657022571669	0.99124264555807	1.30166015307662	4	4	1	1.30166015307662	HighCPI
поля	0.0372321340302167	0.44490320162092	0.446458386209722	25	16	0.64	0.285733367174222	LowCPI
сделай	0.113228465332039	0.603638575421329	0.614166276425318	40	30	0.75	0.460624707318989	MediumCPI
милость	0.100065231697768	0.739129246995883	0.745872036182768	19	16	0.842105263157895	0.628102767311805	MediumCPI
мной	0.170834025611816	0.560730319721784	0.58617638622008	72	51	0.708333333333333	0.415208273572557	LowCPI
запрятал	0.843657022571687	0.991242645558069	1.30166015307663	4	4	1	1.30166015307663	HighCPI
завязал	0.0682019959875504	0.738389462082194	0.741532541410502	13	11	0.846153846153846	0.627450611962733	MediumCPI
взвалил	0.0529607475205502	0.780793658458248	0.782587744515943	8	7	0.875	0.68476427645145	MediumCPI
бирюка	0.00408946113436183	0.154940086207882	0.154994045067787	12	4	0.333333333333333	0.0516646816892624	VLowCPI
спрашивают	0.142614492335666	0.582467360735164	0.599672510413765	55	40	0.727272727272727	0.436125462119102	LowCPI
поскакали	0.0108225941685352	0.421239845575585	0.421378850970334	8	5	0.625	0.263361781856459	LowCPI
виду	0.0357956590066351	0.658213641235472	0.659186261015942	10	8	0.8	0.527349008812754	MediumCPI
выпусти	0.0529607475205502	0.780793658458248	0.782587744515943	8	7	0.875	0.68476427645145	MediumCPI
волю	0.154126883808416	0.734324994938702	0.750325459053748	30	25	0.833333333333333	0.625271215878123	MediumCPI
развязал	1.8446482949638	0.99101044106481	2.09399833486379	9	9	1	2.09399833486379	HighCPI
вольный	0.0096640864492627	0.25750864792913	0.257689926704921	15	7	0.466666666666667	0.120255299128963	VLowCPI
свет	0.129685297018174	0.379665876950473	0.401203756691364	114	64	0.56140350877193	0.225237196739012	LowCPI
неволи	0.0208981214648885	0.584309302235783	0.584682898809285	8	6	0.75	0.438512174106964	MediumCPI
выручил	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
отвечал	0.184849056932975	0.608439704788452	0.635899401015655	64	47	0.734375	0.466988622620872	MediumCPI
плохо	0.249160148915402	0.832348807821119	0.868841365088463	27	24	0.888888888888889	0.772303435634189	HighCPI
первый	0.140696262831447	0.665772449151119	0.680476592120122	38	30	0.789473684210526	0.537218362200097	MediumCPI
нами	0.0276426929048871	0.169253761318175	0.171496222090703	73	26	0.356164383561644	0.061080846224086	VLowCPI
встретится	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
твоему	0.411159046061613	0.894820591099902	0.984761723166916	26	24	0.923076923076923	0.909010821384845	HighCPI
съешь	0.0220716633865163	0.331034641828998	0.331769637573272	24	13	0.541666666666667	0.179708553685522	LowCPI
кобыла	0.026907116698937	0.349021764879974	0.350057402848422	27	15	0.555555555555556	0.19447633491579	LowCPI
рассказал	0.271277712088813	0.570226756655158	0.631466666643301	110	76	0.690909090909091	0.436286060589917	LowCPI
жила	0.553812852908622	0.863746828951759	1.02604447299862	47	42	0.893617021276596	0.916890805658337	HighCPI
хозяина	0.117271044470743	0.700304962954111	0.710056011177582	27	22	0.814814814814815	0.578564157255807	MediumCPI
лет	0.193968127105909	0.430587211171992	0.472259442211427	138	81	0.58695652173913	0.277195759558881	LowCPI
сил	2.70413046256008	0.991143202908315	2.8800497230459	13	13	1	2.8800497230459	HighCPI
стара	0.0529607475207437	0.780793658458695	0.782587744516402	8	7	0.875	0.684764276451851	MediumCPI
невмоготу	1.68849864761623	0.991249824648832	1.95795911547412	8	8	1	1.95795911547412	HighCPI
работать	0.0782029466460209	0.532080611731152	0.537796874520778	37	26	0.702702702702703	0.377911317230817	LowCPI
стащил	0.0890446876347265	0.827304114598103	0.832082360362793	10	9	0.9	0.748874124326514	HighCPI
вылезла	0.0207836699756317	0.58295421885494	0.583324594217002	8	6	0.75	0.437493445662751	LowCPI
видишь	0.518354737430375	0.908755222781738	1.04619677343681	28	26	0.928571428571429	0.971468432477041	HighCPI
молвил	0.398410592988569	0.922525022563127	1.00487980269314	18	17	0.944444444444444	0.949053146987964	HighCPI
опечалился	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
подождал	0.0100223976293906	0.473317018055073	0.473423117343026	6	4	0.666666666666667	0.315615411562017	LowCPI
встречи	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
хозяину	0.33819664877477	0.914547777850204	0.975076720680599	17	16	0.941176470588235	0.917719266522917	HighCPI
скотину	0.0323598012411612	0.441752756934165	0.442936400621244	22	14	0.636363636363636	0.281868618577155	LowCPI
перестала	0.0529607475205502	0.780793658458248	0.782587744515943	8	7	0.875	0.68476427645145	MediumCPI
брехать	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
прогнал	0.240978051249273	0.896299756637235	0.928129126216748	15	14	0.933333333333333	0.866253851135632	HighCPI
пуще	0.342015001894801	0.747972550059479	0.822458021520601	62	51	0.82258064516129	0.676538049960494	MediumCPI
делай	0.0920720238665263	0.622805290910217	0.629574211641993	30	23	0.766666666666667	0.482673562258862	MediumCPI
соли	0.021426801204487	0.291632326700533	0.292418401928851	28	14	0.5	0.146209200964426	VLowCPI
спорить	1.68849864761623	0.991249824648832	1.95795911547412	8	8	1	1.95795911547412	HighCPI
можно	0.355507504758049	0.697370496861895	0.782758708563949	83	65	0.783132530120482	0.613003807911526	MediumCPI
этакая	1.27085256203334	0.99126285668742	1.61172835349968	6	6	1	1.61172835349968	HighCPI
