word	k	p	sqrt_kp	sum	DF	DFtoWF	CPI	CPIcat
who.does	0.023870542856986	0.518585168379994	0.519134259782567	10	7	0.7	0.363393981847797	VLowCPI
since.the	0.312323577835458	0.783161063229084	0.843141309763702	39	33	0.846153846153846	0.713427262107748	LowCPI
looking.with	4.54794955549194	0.991262723505743	4.65472307944429	18	18	1	4.65472307944429	HighCPI
from.pierre	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
and.from	12.3220195312537	0.985785505778797	12.3613890154789	80	75	0.9375	11.5888022020114	HighCPI
to.their	0.335021649770628	0.662420545306817	0.742321011867248	77	58	0.753246753246753	0.559150892055849	VLowCPI
moment.of	0.18273259965126	0.695977334585685	0.719566295230886	36	29	0.805555555555556	0.579650626713769	VLowCPI
of.pierre	0.143654093140141	0.705847907386862	0.720317823490665	27	22	0.814814814814815	0.586925633955357	LowCPI
that.pierre	0.0852066346366923	0.471931312635741	0.479561606503486	43	28	0.651162790697674	0.31227267400227	VLowCPI
herself.that	3.02725444750498	0.991253163186857	3.18541242596098	12	12	1	3.18541242596098	HighCPI
was.impossible	0.244262003342519	0.639875490462265	0.684912088936401	62	47	0.758064516129032	0.519207551290498	VLowCPI
impossible.to	0.603602066582759	0.786264343256854	0.991235124609752	74	61	0.824324324324324	0.817099224340471	MediumCPI
but.my	0.202391276879939	0.827707375762308	0.852092558850515	19	17	0.894736842105263	0.762398605287303	LowCPI
explain.the	0.117702726467119	0.77968102307373	0.788515332481933	15	13	0.866666666666667	0.683379954817675	LowCPI
or.even	7.07458719614301	0.991262722703411	7.14369552691406	28	28	1	7.14369552691406	HighCPI
should.like	0.0601984810389765	0.614944089979903	0.617883557736093	17	13	0.764705882352941	0.472499191209953	VLowCPI
was.not	1.43281212779097	0.675798965211625	1.58418901489878	310	197	0.635483870967742	1.00672656753245	MediumCPI
not.that	0.414646344006042	0.882076369553006	0.974674464793957	25	23	0.92	0.896700507610441	MediumCPI
that.an	0.363093280830857	0.910985738484922	0.980679227019434	16	15	0.9375	0.919386775330719	MediumCPI
not.at	1.15602843786177	0.856992129951572	1.43904039552198	87	74	0.850574712643678	1.22401137090375	MediumCPI
at.all	1.1470709798419	0.76945708091928	1.38124437815047	155	118	0.761290322580645	1.05152797820487	MediumCPI
man.and	0.888720601757644	0.881265492564065	1.25158027164567	54	48	0.888888888888889	1.11251579701837	MediumCPI
the.prisoners	0.0262254829299522	0.17698937514199	0.178921812164032	55	20	0.363636363636364	0.0650624771505571	VLowCPI
her.shoulders	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
he.s	0.247055403191007	0.505493911803999	0.562637065182147	109	70	0.642201834862385	0.361326555621562	VLowCPI
s.a	0.330216284948267	0.577400992806288	0.665157651492278	109	74	0.678899082568807	0.45157491936173	VLowCPI
say.what	0.739269384667076	0.943403088712588	1.19855271511039	20	19	0.95	1.13862507935487	MediumCPI
not.knowing	2.33983523365111	0.975952214745454	2.53521431955993	26	25	0.961538461538462	2.43770607649993	HighCPI
to.answer	1.29815084826482	0.96219155167321	1.615861444234	23	22	0.956521739130435	1.54560659883252	MediumCPI
at.them	0.279630327554854	0.768451611033056	0.817747515182855	38	32	0.842105263157895	0.688629486469773	LowCPI
them.all	2.11632367397433	0.938999005923037	2.31528508528618	62	56	0.903225806451613	2.091225238323	MediumCPI
all.and	1.38294686258603	0.949744190365933	1.67766386736747	33	31	0.939393939393939	1.5759872693452	MediumCPI
his.smile	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
of.other	0.161364764286883	0.810637399224231	0.826541940965119	17	15	0.882352941176471	0.729301712616282	LowCPI
other.people	4.29611323922725	0.991264529390769	4.40899017139889	17	17	1	4.40899017139889	HighCPI
he.smiled	3.47501847160172	0.991122558410154	3.61359617331027	14	14	1	3.61359617331027	HighCPI
replaced.by	3.02725444750498	0.991253163186857	3.18541242596098	12	12	1	3.18541242596098	HighCPI
by.another	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
another.a	3.02725444750498	0.991253163186857	3.18541242596098	12	12	1	3.18541242596098	HighCPI
which.seemed	0.478434627550496	0.857012681097932	0.981514354659191	36	32	0.888888888888889	0.872457204141503	MediumCPI
not.so	0.904127178902515	0.931468634799688	1.29810622571722	30	28	0.933333333333333	1.21156581066941	MediumCPI
as.his	7.59411844542191	0.991281891179649	7.65854259966464	30	30	1	7.65854259966464	HighCPI
all.were	0.443424405962028	0.847445931187487	0.956446449148621	36	32	0.888888888888889	0.850174621465441	MediumCPI
were.silent	0.359843006286135	0.848395019431944	0.921553632823382	29	26	0.896551724137931	0.826220498393377	MediumCPI
you.all	0.226140688936588	0.809507592939135	0.840501132788545	24	21	0.875	0.735438491189977	LowCPI
all.at	5.73959304912817	0.991211463471229	5.82455393441568	23	23	1	5.82455393441568	HighCPI
the.actions	0.0235030507929535	0.384040026422685	0.384758541544321	17	10	0.588235294117647	0.226328553849601	VLowCPI
actions.of	0.0278119761790601	0.410713689167465	0.411654273011387	18	11	0.611111111111111	0.251566500173625	VLowCPI
between.his	0.251325273408959	0.890062427713069	0.924865135184893	14	13	0.928571428571429	0.858803339814543	MediumCPI
general.and	0.262531262678134	0.797844688104066	0.839927860128029	30	26	0.866666666666667	0.727937478777625	LowCPI
and.as	6.38695179701647	0.956209748466856	6.45813365768122	132	112	0.848484848484849	5.47962855803255	HighCPI
so.it	0.888720601757644	0.881265492564065	1.25158027164567	54	48	0.888888888888889	1.11251579701837	MediumCPI
yes.yes	0.172640026291875	0.533801634890805	0.561024744632673	68	46	0.676470588235294	0.37951673901622	VLowCPI
of.course	0.482425236682042	0.767256056513688	0.906320012602977	66	54	0.818181818181818	0.741534555766072	LowCPI
the.arrival	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
arrival.of	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
one.must	0.105513439283349	0.664732672589579	0.673054687137298	24	19	0.791666666666667	0.532834960650361	VLowCPI
continued.prince	0.0436065516123084	0.662926692331385	0.664359338572845	10	8	0.8	0.531487470858276	VLowCPI
the.bridge	0.0236542182695837	0.100007193193055	0.102766535079753	96	24	0.25	0.0256916337699383	VLowCPI
and.in	5.15440409680562	0.891128275661548	5.23086906707194	284	206	0.725352112676056	3.79422192893247	HighCPI
gave.his	3.70770448621818	0.99110647736623	3.83788543427233	15	15	1	3.83788543427233	HighCPI
but.there	6.82196657277964	0.991262780887496	6.89360789578981	27	27	1	6.89360789578981	HighCPI
there.are	0.583183818491978	0.782747396151598	0.976113135006896	73	61	0.835616438356164	0.815656181307133	MediumCPI
which.it	0.178915508999352	0.756305755076032	0.777180258705549	26	22	0.846153846153846	0.657614065058541	LowCPI
andrew.who	0.139566269984121	0.758874412419789	0.771601657296536	20	17	0.85	0.655861408702056	LowCPI
had.evidently	0.618208421828178	0.936196390428168	1.12189363768141	19	18	0.947368421052632	1.06284660411923	MediumCPI
down.the	0.772748271517566	0.760092190237976	1.08391882943058	110	86	0.781818181818182	0.847427448463905	MediumCPI
rose.and	0.823924144457177	0.869034720826951	1.19752759543247	56	49	0.875	1.04783664600341	MediumCPI
and.made	0.544376639421221	0.850958512639259	1.01018627776305	43	38	0.883720930232558	0.892722757092926	MediumCPI
made.a	1.11304454897847	0.898026251100159	1.43014660635744	57	51	0.894736842105263	1.27960485831981	MediumCPI
a.sign	4.2961117221497	0.991264525795992	4.40898869235266	17	17	1	4.40898869235266	HighCPI
all.to	0.417246680670736	0.886887352631289	0.980134668700217	24	22	0.916666666666667	0.898456779641866	MediumCPI
i.was	0.242055130070339	0.486989265643083	0.54382831008045	115	72	0.626086956521739	0.340483811528629	VLowCPI
was.told	0.227776611181038	0.779848174860339	0.812431757401272	29	25	0.862068965517241	0.700372204656269	LowCPI
a.charming	0.108322015814094	0.830084697843635	0.837122610317143	10	9	0.9	0.753410349285429	LowCPI
and.must	0.739269384667076	0.943403088712588	1.19855271511039	20	19	0.95	1.13862507935487	MediumCPI
in.russian	1.06988215285704	0.95638658865729	1.43503419052145	22	21	0.954545454545455	1.36980536367957	MediumCPI
or.the	0.210916487143773	0.609283464199392	0.644757399566597	61	45	0.737704918032787	0.47564070459831	VLowCPI
lost.and	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
and.prince	0.457274665113053	0.824162357756067	0.942519873157216	44	38	0.863636363636364	0.813994435908505	MediumCPI
to.tell	0.592186711726268	0.750052795669485	0.955648626764451	89	71	0.797752808988764	0.762371376407596	LowCPI
in.such	1.5615411635558	0.93619152477813	1.82067717526902	48	44	0.916666666666667	1.66895407732994	MediumCPI
about.a	3.20797867584864	0.991087311984122	3.35758562730357	13	13	1	3.35758562730357	HighCPI
attention.to	0.816450632709246	0.91093604344707	1.22327270504264	36	33	0.916666666666667	1.12133331295575	MediumCPI
there.is	0.507806435902142	0.604243096420494	0.789288981245438	150	104	0.693333333333333	0.547240360330171	VLowCPI
is.in	0.869922575537021	0.871204799936418	1.23116330795765	58	51	0.879310344827586	1.08257463285931	MediumCPI
she.must	0.302832550712685	0.901038626306799	0.950567283188305	15	14	0.933333333333333	0.887196130975751	MediumCPI
must.have	0.410201985482445	0.822221587981823	0.918865609671562	40	35	0.875	0.804007408462616	LowCPI
behind.her	0.0679957653181589	0.718760730796618	0.721969813937183	12	10	0.833333333333333	0.601641511614319	LowCPI
carriage.and	0.0944464922174607	0.649366107830468	0.656198507992112	23	18	0.782608695652174	0.51354665842861	VLowCPI
was.her	0.207115133587585	0.877827449112025	0.901929991172002	13	12	0.923076923076923	0.832550761081848	MediumCPI
with.difficulty	0.739269384667076	0.943403088712588	1.19855271511039	20	19	0.95	1.13862507935487	MediumCPI
oh.yes	0.16613637631344	0.624773455791748	0.646485240818787	45	34	0.755555555555556	0.488455515285306	VLowCPI
yes.she	0.0469538532801736	0.619618691616214	0.621395194170381	13	10	0.769230769230769	0.477996303207985	VLowCPI
put.on	0.478434627550496	0.857012681097932	0.981514354659191	36	32	0.888888888888889	0.872457204141503	MediumCPI
get.up	0.0992116352512235	0.761682416895702	0.768116561973051	14	12	0.857142857142857	0.65838562454833	LowCPI
behind.the	0.299877568118726	0.597780658625533	0.668781183712264	91	64	0.703296703296703	0.470351601731702	VLowCPI
the.carriage	0.0676483390942178	0.388609610628624	0.39445370736645	48	28	0.583333333333333	0.230097995963762	VLowCPI
and.come	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
while.i	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
long.before	3.2078209118481	0.991086845888719	3.35743475567041	13	13	1	3.35743475567041	HighCPI
before.his	0.398486144682685	0.840909631582653	0.930548341566704	34	30	0.882352941176471	0.821072066088268	MediumCPI
among.them	0.533184446278146	0.882551768795156	1.03110779182217	32	29	0.90625	0.934441436338842	MediumCPI
the.girl	0.0673003352753352	0.669245938831691	0.672621336095492	15	12	0.8	0.538097068876394	VLowCPI
hat.and	0.117702726467223	0.779681023073889	0.788515332482105	15	13	0.866666666666667	0.683379954817824	LowCPI
here.he	4.7606457078234	0.981273972133692	4.8607248599159	41	39	0.951219512195122	4.6236163301639	HighCPI
and.went	0.5185424523059	0.571983236373718	0.772043455730291	175	113	0.645714285714286	0.498519488557273	VLowCPI
of.laughter	0.108322015814094	0.830084697843635	0.837122610317143	10	9	0.9	0.753410349285429	LowCPI
laughter.and	0.161364764287286	0.810637399224642	0.826541940965601	17	15	0.882352941176471	0.729301712616707	LowCPI
knew.and	3.70770448621818	0.99110647736623	3.83788543427233	15	15	1	3.83788543427233	HighCPI
so.the	0.227319246922041	0.745492822892376	0.779380259568618	35	29	0.828571428571429	0.645772215071141	LowCPI
why.he	0.254851285527474	0.737072704814339	0.779888036783058	41	34	0.829268292682927	0.646736420746926	LowCPI
had.told	4.20024631106633	0.984400906202422	4.31406006190902	30	29	0.966666666666667	4.17025805984539	HighCPI
it.or	4.29611323922725	0.991264529390769	4.40899017139889	17	17	1	4.40899017139889	HighCPI
or.why	3.47501847160172	0.991122558410154	3.61359617331027	14	14	1	3.61359617331027	HighCPI
why.it	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
in.so	0.302832550712685	0.901038626306799	0.950567283188305	15	14	0.933333333333333	0.887196130975751	MediumCPI
talk.about	0.791352694108296	0.924846991025221	1.21720213739578	29	27	0.931034482758621	1.13325716240297	MediumCPI
and.next	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
and.who	7.55648961488527	0.984383589014426	7.62033767953821	54	51	0.944444444444444	7.19698558623053	HighCPI
who.would	5.73959304912817	0.991211463471229	5.82455393441568	23	23	1	5.82455393441568	HighCPI
and.when	0.726962431376222	0.803852976067683	1.08381455229449	80	66	0.825	0.894147005642952	MediumCPI
and.where	1.61189530205427	0.955312772399216	1.8737206189541	34	32	0.941176470588235	1.76350175901562	MediumCPI
hands.he	2.52664399864129	0.991262741514092	2.7141355379907	10	10	1	2.7141355379907	HighCPI
to.enter	0.203451549898524	0.696411129425159	0.725521188073331	40	32	0.8	0.580416950458665	VLowCPI
room.and	0.568942486646145	0.744625183119964	0.937103098088753	88	70	0.795454545454545	0.745422918934235	LowCPI
still.less	0.187007626548052	0.824116479483739	0.845067940549047	18	16	0.888888888888889	0.751171502710264	LowCPI
going.away	3.70770448621818	0.99110647736623	3.83788543427233	15	15	1	3.83788543427233	HighCPI
besides.this	0.433971287231857	0.920079098967237	1.01728886089352	17	16	0.941176470588235	0.95744833966449	MediumCPI
this.he	3.31450196977319	0.981597772744443	3.45679873511421	28	27	0.964285714285714	3.33334163743156	HighCPI
absent.minded	0.251325273408959	0.890062427713069	0.924865135184893	14	13	0.928571428571429	0.858803339814543	MediumCPI
go.he	3.20797867584864	0.991087311984122	3.35758562730357	13	13	1	3.35758562730357	HighCPI
he.took	1.31031311947985	0.896802856993542	1.58782109678414	68	60	0.882352941176471	1.40101861480954	MediumCPI
and.held	0.302832550714775	0.901038626307414	0.950567283189553	15	14	0.933333333333333	0.887196130976916	MediumCPI
till.the	0.142161516391798	0.681239727386799	0.695914838836518	30	24	0.8	0.556731871069214	VLowCPI
it.all	0.695793808890685	0.792824851812394	1.05484608836643	82	67	0.817073170731707	0.861886438055495	MediumCPI
all.his	0.668266015948953	0.774003193060436	1.02257538154409	88	71	0.806818181818182	0.825032410109435	MediumCPI
a.room	0.0436065516123084	0.662926692331385	0.664359338572845	10	8	0.8	0.531487470858276	VLowCPI
simple.and	1.29815084826482	0.96219155167321	1.615861444234	23	22	0.956521739130435	1.54560659883252	MediumCPI
turned.toward	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
toward.him	0.355303683450423	0.769499782697229	0.847567474036445	48	40	0.833333333333333	0.706306228363704	LowCPI
again.but	4.29611345118403	0.991264529893953	4.40899037804238	17	17	1	4.40899037804238	HighCPI
reply.and	0.207115133587585	0.877827449112025	0.901929991172002	13	12	0.923076923076923	0.832550761081848	MediumCPI
saw.his	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
said.nothing	0.791352694108296	0.924846991025221	1.21720213739578	29	27	0.931034482758621	1.13325716240297	MediumCPI
but.you	0.452818313666914	0.739339142789481	0.866987193246148	72	58	0.805555555555556	0.698406350114952	LowCPI
you.see	0.343255725451916	0.591304757746727	0.683714713597299	107	74	0.691588785046729	0.472849428095328	VLowCPI
see.what	0.177528645531669	0.708132573810713	0.730046684860697	33	27	0.818181818181818	0.597310923976934	LowCPI
good.natured	0.125728481631172	0.646539288149943	0.658650667816192	31	24	0.774193548387097	0.509923097664148	VLowCPI
and.everyone	0.0827094350114333	0.74156180367219	0.746160009183997	13	11	0.846153846153846	0.631366161617228	LowCPI
felt.this	0.433971287236497	0.920079098968031	1.01728886089622	17	16	0.941176470588235	0.95744833966703	MediumCPI
andrew.had	0.144130853352976	0.550858796810868	0.569402420887174	53	37	0.69811320754717	0.397507350430668	VLowCPI
gone.out	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
out.into	2.21725671448233	0.957865415329492	2.41531229695071	44	41	0.931818181818182	2.2506319130677	HighCPI
the.hall	0.0761181678929328	0.50241735027373	0.508150734860684	34	23	0.676470588235294	0.343749026523404	VLowCPI
hall.and	0.136404432419518	0.848313053222966	0.859209639990242	11	10	0.909090909090909	0.781099672718402	LowCPI
and.turning	1.38294686258603	0.949744190365933	1.67766386736747	33	31	0.939393939393939	1.5759872693452	MediumCPI
turning.his	3.47501847160172	0.991122558410154	3.61359617331027	14	14	1	3.61359617331027	HighCPI
the.footman	0.179013451026721	0.785855807696757	0.805987075665124	22	19	0.863636363636364	0.696079747165335	LowCPI
footman.who	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
him.on	5.89570749705615	0.978646368573361	5.97637980767336	58	54	0.931034482758621	5.56421568300623	HighCPI
his.cloak	0.0202390121499534	0.41250382190443	0.413000025058798	13	8	0.615384615384615	0.254153861574645	VLowCPI
wife.s	0.0613860438253256	0.380894908534128	0.385809768828819	45	26	0.577777777777778	0.222912310878873	VLowCPI
with.prince	0.367164212913311	0.878042659545946	0.951718693326326	23	21	0.91304347826087	0.868960546080559	MediumCPI
come.into	3.70770448621818	0.99110647736623	3.83788543427233	15	15	1	3.83788543427233	HighCPI
the.pretty	0.0436065516123084	0.662926692331385	0.664359338572845	10	8	0.8	0.531487470858276	VLowCPI
fixedly.at	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
go.in	0.153232448420382	0.766945209531146	0.782103022415639	21	18	0.857142857142857	0.670374019213405	LowCPI
taking.leave	3.02725448137197	0.991253163999155	3.18541245839922	12	12	1	3.18541245839922	HighCPI
leave.of	0.225805023734649	0.784344547907952	0.816201126302051	28	24	0.857142857142857	0.699600965401758	LowCPI
had.already	1.67736366583968	0.894733092266179	1.90107763488904	89	76	0.853932584269663	1.62339213765806	MediumCPI
anatole.and	0.0277794078913698	0.410445851410109	0.411384847123183	18	11	0.611111111111111	0.251401851019723	VLowCPI
sister.in	0.0247516861893213	0.336681041665731	0.337589647036659	22	12	0.545454545454545	0.184139807474541	VLowCPI
in.law	0.0720526888629568	0.371399639907389	0.378324308623859	55	31	0.563636363636364	0.213237337587993	VLowCPI
on.you	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
you.my	0.0755791432989434	0.531882400641735	0.537225367061364	30	21	0.7	0.376057756942955	VLowCPI
also.in	2.77992159996367	0.991264822010115	2.95136748801286	11	11	1	2.95136748801286	HighCPI
write.to	0.0339966650410423	0.421982544280883	0.423349785533996	21	13	0.619047619047619	0.26207367675914	VLowCPI
and.let	1.93840025348428	0.972186451664156	2.16853453731023	25	24	0.96	2.08179315581782	MediumCPI
let.me	0.271167315353901	0.705706477597037	0.756011471763927	51	41	0.803921568627451	0.607773928280804	LowCPI
looks.at	3.02725448137197	0.991253163999155	3.18541245839922	12	12	1	3.18541245839922	HighCPI
the.matter	0.392279845516834	0.672901946722126	0.778896981057918	86	65	0.755813953488372	0.588701206613542	LowCPI
she.left	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
holding.a	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
to.finish	3.47501847160172	0.991122558410154	3.61359617331027	14	14	1	3.61359617331027	HighCPI
listened.to	0.583657527738886	0.785220823923435	0.978380218529211	72	60	0.833333333333333	0.815316848774343	MediumCPI
which.to	0.433971287233199	0.920079098967473	1.01728886089431	17	16	0.941176470588235	0.95744833966523	MediumCPI
them.were	0.302832550714775	0.901038626307414	0.950567283189553	15	14	0.933333333333333	0.887196130976916	MediumCPI
an.air	0.517919718501681	0.928448392941162	1.06313557609925	18	17	0.944444444444444	1.00407248853818	MediumCPI
but.not	0.538661924983031	0.807266910235598	0.97048262930758	58	49	0.844827586206897	0.819890497173645	MediumCPI
not.wishing	3.20797867584864	0.991087311984122	3.35758562730357	13	13	1	3.35758562730357	HighCPI
wishing.to	0.662689090329678	0.846968457467334	1.07541266423014	54	47	0.87037037037037	0.936007318866975	MediumCPI
to.appear	4.29611323922725	0.991264529390769	4.40899017139889	17	17	1	4.40899017139889	HighCPI
appear.to	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
do.so	4.37232127982583	0.969557160788628	4.47853039088207	62	57	0.919354838709677	4.11735858516577	HighCPI
as.usual	0.366977802581079	0.771565421235923	0.854392127090486	49	41	0.836734693877551	0.714899534912447	LowCPI
and.listened	0.259062640812075	0.759477709791389	0.802446162390038	37	31	0.837837837837838	0.67231975767814	LowCPI
listened.with	3.02725448137197	0.991253163999155	3.18541245839922	12	12	1	3.18541245839922	HighCPI
a.laugh	3.20797867584864	0.991087311984122	3.35758562730357	13	13	1	3.35758562730357	HighCPI
very.glad	0.226731784094863	0.761645734179064	0.794676994955815	32	27	0.84375	0.670508714493969	LowCPI
glad.i	0.0679957653181589	0.718760730796618	0.721969813937183	12	10	0.833333333333333	0.601641511614319	LowCPI
it.has	0.246862683490419	0.771364307492819	0.809903746981064	33	28	0.848484848484849	0.687191058044539	LowCPI
been.a	0.791352694108296	0.924846991025221	1.21720213739578	29	27	0.931034482758621	1.13325716240297	MediumCPI
it.not	0.278412673375822	0.786918331090306	0.83471796224966	34	29	0.852941176470588	0.711965320742357	LowCPI
say.the	0.694576647378707	0.917946042821548	1.15111322493297	28	26	0.928571428571429	1.06889085172347	MediumCPI
the.ball	0.146856870149395	0.667446859204447	0.683412211020521	33	26	0.787878787878788	0.53844598444041	VLowCPI
be.there	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
not.all	0.117702726467012	0.779681023073558	0.788515332481746	15	13	0.866666666666667	0.683379954817513	LowCPI
all.for	3.20797867584864	0.991087311984122	3.35758562730357	13	13	1	3.35758562730357	HighCPI
all.said	0.302832550714775	0.901038626307414	0.950567283189553	15	14	0.933333333333333	0.887196130976916	MediumCPI
he.even	0.16910653055409	0.864046920727402	0.88043971962568	12	11	0.916666666666667	0.807069742990207	LowCPI
one.could	1.19392773692338	0.943899468552284	1.52197557395915	32	30	0.9375	1.4268521005867	MediumCPI
could.have	0.574439605538796	0.872083255226244	1.0442748988928	38	34	0.894736842105263	0.934351225325137	MediumCPI
he.kept	1.29815084826482	0.96219155167321	1.615861444234	23	22	0.956521739130435	1.54560659883252	MediumCPI
her.for	0.215894643482851	0.719285781432089	0.750987704596392	38	31	0.815789473684211	0.612647864276004	LowCPI
a.long	0.969284368611131	0.723576577395581	1.20957647570932	167	121	0.724550898203593	0.876399721921125	MediumCPI
long.time	1.63982228269015	0.868474560239929	1.85560372401843	112	93	0.830357142857143	1.54081380655102	MediumCPI
time.as	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
as.though	8.4686073378337	0.987307167549105	8.52596538143949	49	47	0.959183673469388	8.17796679444196	HighCPI
and.glancing	2.52664399844383	0.991262741513418	2.71413553780664	10	10	1	2.71413553780664	HighCPI
glancing.at	1.38294686258603	0.949744190365933	1.67766386736747	33	31	0.939393939393939	1.5759872693452	MediumCPI
andrew.s	0.269727976714494	0.564102914118247	0.625272164052738	94	64	0.680851063829787	0.42571721807846	VLowCPI
s.eyes	0.554390161753452	0.819686777683372	0.989562966646372	55	47	0.854545454545454	0.845626535134172	MediumCPI
eyes.were	0.480238607585421	0.874790755514613	0.997941875135728	31	28	0.903225806451613	0.901366854961302	MediumCPI
asked.his	0.517919718501681	0.928448392941162	1.06313557609925	18	17	0.944444444444444	1.00407248853818	MediumCPI
the.latest	0.0304076809777067	0.554905544242494	0.555738058885209	11	8	0.727272727272727	0.404173133734697	VLowCPI
ran.out	0.274314818765108	0.804833753350157	0.850297589274388	30	26	0.866666666666667	0.736924577371136	LowCPI
the.porch	0.0887809902787926	0.370603333333665	0.381089090519404	68	38	0.558823529411765	0.212961550584373	VLowCPI
following.the	4.54794955549194	0.991262723505743	4.65472307944429	18	18	1	4.65472307944429	HighCPI
a.footman	0.302832550714775	0.901038626307414	0.950567283189553	15	14	0.933333333333333	0.887196130976916	MediumCPI
as.well	1.07747569955202	0.90670340229849	1.40821338683624	50	45	0.9	1.26739204815261	MediumCPI
well.as	0.459446029153599	0.838192726244497	0.955854434542307	40	35	0.875	0.836372630224518	MediumCPI
as.with	3.47501847160172	0.991122558410154	3.61359617331027	14	14	1	3.61359617331027	HighCPI
his.feet	0.239268860847198	0.765808841240823	0.802317125015868	33	28	0.848484848484849	0.680753924255888	LowCPI
was.taking	4.29611323922725	0.991264529390769	4.40899017139889	17	17	1	4.40899017139889	HighCPI
taking.her	0.251325273408959	0.890062427713069	0.924865135184893	14	13	0.928571428571429	0.858803339814543	MediumCPI
the.dark	0.190218657585537	0.740907117220992	0.764935614311665	30	25	0.833333333333333	0.637446345259721	LowCPI
his.saber	0.0745045125904106	0.61538859923092	0.61988228758348	21	16	0.761904761904762	0.47229126673027	VLowCPI
s.way	2.77992178814252	0.991264822655961	2.95136766547726	11	11	1	2.95136766547726	HighCPI
allow.me	0.158401175438826	0.772823085089565	0.788889379588643	21	18	0.857142857142857	0.676190896790266	LowCPI
sir.said	0.136404432419518	0.848313053222966	0.859209639990242	11	10	0.909090909090909	0.781099672718402	LowCPI
andrew.in	0.887125644364757	0.950123529544704	1.29989485354934	21	20	0.952380952380952	1.23799509861842	MediumCPI
stood.in	4.20024631106633	0.984400906202422	4.31406006190902	30	29	0.966666666666667	4.17025805984539	HighCPI
mon.cher	0.0402040115204643	0.430361561733118	0.432235394616991	24	15	0.625	0.270147121635619	VLowCPI
very.nice	0.0379617248483803	0.587920188440043	0.589144498853074	12	9	0.75	0.441858374139805	VLowCPI
he.kissed	0.207115133587585	0.877827449112025	0.901929991172002	13	12	0.923076923076923	0.832550761081848	MediumCPI
kissed.the	0.117702726467092	0.779681023073682	0.788515332481881	15	13	0.866666666666667	0.68337995481763	LowCPI
his.fingers	0.433971287231857	0.920079098967237	1.01728886089352	17	16	0.941176470588235	0.95744833966449	MediumCPI
know.you	0.574026865240965	0.902397254620869	1.06949878315295	28	26	0.928571428571429	0.993106012927744	MediumCPI
are.a	0.139566269984121	0.758874412419789	0.771601657296536	20	17	0.85	0.655861408702056	LowCPI
a.terrible	0.148833378137981	0.73662239207354	0.75150776639507	24	20	0.833333333333333	0.626256471995892	LowCPI
for.all	1.61189530205427	0.955312772399216	1.8737206189541	34	32	0.941176470588235	1.76350175901562	MediumCPI
officer.who	0.435865359810737	0.863779367063146	0.967519202314327	31	28	0.903225806451613	0.873888311767779	MediumCPI
were.saying	5.73959304912817	0.991211463471229	5.82455393441568	23	23	1	5.82455393441568	HighCPI
saying.that	6.82196657277964	0.991262780887496	6.89360789578981	27	27	1	6.89360789578981	HighCPI
the.russian	0.194319586667997	0.282123629959329	0.342569473748391	223	99	0.443946188340807	0.152082412112515	VLowCPI
to.deal	0.0827094350114333	0.74156180367219	0.746160009183997	13	11	0.846153846153846	0.631366161617228	LowCPI
deal.with	0.207115133587585	0.877827449112025	0.901929991172002	13	12	0.923076923076923	0.832550761081848	MediumCPI
with.them	0.514904088223577	0.794675443850873	0.946908274928958	60	51	0.85	0.804872033689614	LowCPI
them.pierre	0.251325273408959	0.890062427713069	0.924865135184893	14	13	0.928571428571429	0.858803339814543	MediumCPI
